transaction_id,timestamp,customer_id,card_id,device_id,ip_address,merchant_id,merchant_category,merchant_country,merchant_city,merchant_latitude,merchant_longitude,transaction_type,amount,currency,is_fraud,fraud_type
TXN000000488429,2025-01-04T13:16:19+00:00,CUST0021530,CARD0002708-2,bcc4eac4fe4f,242.202.8.124,MID016061,utilities,IT,West Alan,-17.582579,-8.851021,purchase,1.38,USD,1,card_testing
TXN000000673332,2025-04-14T13:49:04+00:00,CUST0059923,CARD0059923-2,279dc74b3a26,73.88.98.74,MID019744,restaurants,AU,Jenniferburgh,-35.012863,-25.387376,purchase,86.68,USD,1,geo_anomaly
TXN000000064833,2024-12-11T01:10:58+00:00,CUST0072779,CARD0089406-1,9b269c885c1e,177.149.152.133,MID008705,utilities,US,Wendyview,-56.579332,72.568344,purchase,2.14,USD,1,card_testing
TXN000000579255,2025-07-15T22:46:43+00:00,CUST0094464,CARD0094464-1,e5ab6817706e,244.158.25.242,MID012865,restaurants,IN,Lake Tyler,9.220553,50.230134,purchase,22.83,USD,1,geo_anomaly
TXN000000291193,2025-03-05T14:17:02+00:00,CUST0038075,CARD0038075-1,8fc7eae185ee,46.90.243.164,MID015855,electronics,ES,New Carla,-3.132315,22.243459,purchase,28.69,USD,1,geo_anomaly
TXN000000210037,2025-08-01T12:06:34+00:00,CUST0063475,CARD0046628-1,2300ddd7cd07,101.9.208.94,MID005933,entertainment,IN,West Beth,9.135141,-98.327019,purchase,2.44,USD,1,card_testing
TXN000000644708,2025-02-22T10:56:21+00:00,CUST0089808,CARD0089808-2,112a25e409c6,157.133.147.184,MID016860,pharmacy,FR,New Lisamouth,-30.346519,135.243848,purchase,14.99,USD,0,
TXN000000431821,2025-10-16T16:38:24+00:00,CUST0076889,CARD0023274-1,140ef3438884,245.73.7.65,MID000013,utilities,AU,Port Jennyfort,-36.236255,-76.415051,purchase,1.56,USD,1,card_testing
TXN000000677091,2025-05-22T03:51:29+00:00,CUST0061844,CARD0038397-1,98b2cc54d039,91.164.3.92,MID013125,fashion,GB,Port Kathleenville,24.26871,84.33757,purchase,2.43,USD,1,card_testing
TXN000000185430,2024-11-07T01:20:17+00:00,CUST0061878,CARD0061878-2,f40d356ea293,112.11.234.185,MID013688,entertainment,IT,South Amanda,-23.523911,76.261616,purchase,29.13,USD,0,
TXN000000926764,2025-01-17T02:56:30+00:00,CUST0051417,CARD0051417-2,4fb400ffba9d,127.146.208.216,MID017085,gas_station,BR,Armstrongberg,48.140829,-76.084958,purchase,4.87,USD,1,geo_anomaly
TXN000000280340,2025-10-18T18:06:09+00:00,CUST0078290,CARD0078290-1,f92d9726618a,94.31.9.55,MID003682,utilities,ES,Selenatown,-49.67497,113.627896,purchase,9.02,USD,0,
TXN000000547868,2024-12-16T03:44:34+00:00,CUST0011774,CARD0011774-2,ccbe01dd21a2,203.212.80.205,MID011500,utilities,AU,West Stephen,54.901025,-151.592127,purchase,12.72,USD,0,
TXN000000266385,2025-01-03T01:57:26+00:00,CUST0084391,CARD0006133-1,d6c4bdcd60d4,204.13.230.196,MID009348,electronics,GB,Fryehaven,-2.1122,45.660599,purchase,1.37,USD,1,card_testing
TXN000000183507,2025-07-14T11:05:13+00:00,CUST0061844,CARD0061844-2,bc8b7ff7de74,142.3.181.161,MID015464,pharmacy,ES,Darlenehaven,19.969607,-37.116512,purchase,11.53,USD,0,
TXN000000163831,2025-08-17T14:25:50+00:00,CUST0087266,CARD0087266-3,4767da80e42c,161.88.3.43,MID008618,utilities,BR,Monicahaven,-29.185263,138.331051,purchase,6.82,USD,0,
TXN000000839117,2025-06-02T20:52:50+00:00,CUST0073353,CARD0073353-2,daec8d8aedb9,4.162.243.33,MID006998,entertainment,IN,South Aaronchester,37.603194,-177.239544,purchase,16.39,USD,0,
TXN000000524611,2025-06-27T10:47:53+00:00,CUST0098665,CARD0098665-1,82e9151a26ca,158.93.59.218,MID011741,electronics,BR,Lewisberg,-13.263391,169.183877,purchase,6.57,USD,0,
TXN000000468599,2025-06-13T13:59:04+00:00,CUST0036884,CARD0036884-1,80983c8ec189,33.147.124.27,MID017213,restaurants,DE,Terryview,-0.978996,-66.705592,purchase,41.76,USD,1,geo_anomaly
TXN000000218373,2024-12-22T14:50:27+00:00,CUST0014461,CARD0014461-1,32c24493ed3a,66.224.190.63,MID018468,travel,IT,South Andreashire,-42.220464,39.388036,purchase,14.25,USD,0,
TXN000000154506,2025-03-27T02:39:00+00:00,CUST0059022,CARD0059022-1,6d6f02a5cdc5,253.65.143.52,MID004913,fashion,ES,Juanport,22.564068,-119.792323,purchase,140.48,USD,0,
TXN000000059225,2025-08-19T03:18:23+00:00,CUST0051110,CARD0051110-1,d48b22cf2baa,124.116.39.179,MID015643,fashion,US,West Christopherhaven,61.663649,5.408156,purchase,10.94,USD,0,
TXN000000874338,2025-01-26T16:27:05+00:00,CUST0046355,CARD0046355-3,ffa264cb16bb,177.135.90.110,MID004699,online_marketplace,ES,Port Patrick,19.976597,-30.172794,purchase,3.46,USD,0,
TXN000000042681,2025-01-25T17:42:13+00:00,CUST0035460,CARD0089406-1,48366be798af,177.149.152.54,MID004524,travel,ES,Hollowayfurt,57.896626,-73.290598,purchase,1.58,USD,1,card_testing
TXN000000195515,2025-08-06T21:08:25+00:00,CUST0028398,CARD0028398-2,2566b529e63b,15.105.210.153,MID003339,online_marketplace,IN,New Anthony,-3.124182,-82.765415,purchase,11.75,USD,0,
TXN000000134522,2025-06-25T03:35:56+00:00,CUST0034618,CARD0034618-2,0f79ece3eec6,37.50.161.101,MID006666,electronics,AU,East Sandrafurt,4.335595,-48.170229,purchase,5.55,USD,0,
TXN000000585903,2025-03-05T03:31:02+00:00,CUST0007440,CARD0007440-1,b9d0ff7104f7,21.145.25.177,MID002225,electronics,US,New Jacobton,-45.352438,-128.584146,purchase,6.92,USD,0,
TXN000000031598,2025-03-25T10:33:36+00:00,CUST0008131,CARD0008131-4,e2385d7f1c56,98.89.251.206,MID009128,entertainment,GB,East Danielle,-44.645466,134.084723,purchase,16.56,USD,1,geo_anomaly
TXN000000859364,2025-07-12T10:53:47+00:00,CUST0045385,CARD0045385-1,e3803f337e18,115.168.111.15,MID018108,grocery,IT,Josebury,21.654688,-152.489922,purchase,36.54,USD,0,
TXN000000406818,2024-11-26T00:07:22+00:00,CUST0033384,CARD0033384-1,714dad7f737c,10.247.30.227,MID016229,pharmacy,AU,West Christopher,53.130444,80.386268,purchase,14.5,USD,0,
TXN000000956722,2025-10-01T06:15:52+00:00,CUST0084063,CARD0084063-1,ae00a7835479,95.237.184.20,MID011111,pharmacy,DE,West Javierhaven,-28.120868,-21.973468,purchase,28.77,USD,1,account_takeover
TXN000000506140,2025-07-01T18:17:48+00:00,CUST0047618,CARD0047618-1,321943affe56,19.73.193.212,MID009697,restaurants,ES,West Evan,-43.630074,-136.828746,purchase,20.16,USD,0,
TXN000000202419,2025-08-21T01:21:49+00:00,CUST0093960,CARD0017294-1,3cb511b57dd5,189.94.90.120,MID018486,fashion,BR,Johnsonberg,38.920064,70.409511,purchase,1.38,USD,1,card_testing
TXN000000528180,2025-03-03T18:25:32+00:00,CUST0069695,CARD0072613-2,fd77a2c5c799,167.113.215.86,TRANSFER_TO_CUST0021748,transfer,IT,West Steven,-28.254161,-2.04514,transfer,9.36,USD,1,money_laundering_ring
TXN000000576120,2025-10-29T09:13:20+00:00,CUST0005380,CARD0076867-1,61bb8318caad,153.43.32.100,MID009802,fashion,IT,East Mark,62.456984,83.179234,purchase,1.49,USD,1,card_testing
TXN000000475979,2024-12-29T09:26:18+00:00,CUST0004195,CARD0004195-1,ad3573767be2,205.60.45.73,MID004315,electronics,ES,New Charleston,-6.763456,-45.397315,purchase,8.92,USD,0,
TXN000000732164,2025-05-05T04:30:13+00:00,CUST0064415,CARD0052741-2,978e3211e287,133.231.219.4,MID016191,utilities,US,Ruizborough,46.015976,-82.488266,purchase,1.74,USD,1,card_testing
TXN000000860936,2025-10-19T21:09:39+00:00,CUST0055595,CARD0055595-1,5f01c45659b3,9.138.151.121,MID012335,gas_station,DE,Loganhaven,27.277147,-106.415994,purchase,173.08,USD,0,
TXN000000353301,2025-02-28T06:03:53+00:00,CUST0091241,CARD0081452-4,438a729e98c7,6.38.39.198,MID007691,grocery,ES,New Amanda,-21.30487,-3.61689,purchase,2.09,USD,1,card_testing
TXN000000872952,2025-05-25T06:46:01+00:00,CUST0049639,CARD0049639-1,0756d4c62ddf,165.192.226.10,MID014365,restaurants,IN,Jamesport,38.390326,113.903777,purchase,6.49,USD,0,
TXN000000465835,2024-12-31T04:48:52+00:00,CUST0065150,CARD0065150-2,18b450144c16,125.107.53.126,MID018875,pharmacy,FR,Baldwinshire,26.268024,-14.909935,purchase,7.24,USD,0,
TXN000000450432,2025-09-14T00:53:55+00:00,CUST0096985,CARD0096985-2,55292bcfa5fa,7.232.17.25,MID000478,restaurants,FR,Sergioport,67.462078,-37.587669,purchase,8.95,USD,0,
TXN000000386401,2024-11-16T14:18:59+00:00,CUST0079477,CARD0032933-1,96924d764295,157.86.248.175,MID006478,restaurants,DE,West Robinfurt,-56.757144,108.702944,purchase,1.53,USD,1,card_testing
TXN000000621339,2024-11-07T04:22:07+00:00,CUST0014639,CARD0014639-2,826f166c462a,215.206.152.97,MID006918,fashion,FR,Barronburgh,-36.633594,60.197689,purchase,2.66,USD,0,
TXN000000352312,2025-05-09T07:19:11+00:00,CUST0018683,CARD0040510-1,759cd9ff9e67,93.86.142.32,MID019407,fashion,BR,Greenstad,67.451039,-16.162769,purchase,1.46,USD,1,card_testing
TXN000000602228,2025-05-28T03:44:21+00:00,CUST0020484,CARD0061670-2,1684a4144edb,176.37.58.215,MID014564,utilities,DE,Tracyshire,-52.329043,27.229943,purchase,1.22,USD,1,card_testing
TXN000000169915,2025-05-21T06:25:20+00:00,CUST0069806,CARD0069806-2,46a9b521dbb0,17.46.36.134,MID010453,fashion,US,East Aaron,32.230313,39.003923,purchase,24.99,USD,0,
TXN000000871908,2025-10-24T12:57:14+00:00,CUST0011693,CARD0011693-3,68cb89e16b58,208.219.226.14,MID006566,fashion,IT,Katherineport,37.737238,-17.099688,purchase,104.88,USD,1,account_takeover
TXN000000288576,2024-11-11T01:26:50+00:00,CUST0031361,CARD0031361-2,b0f83770bd83,229.30.106.82,MID004742,utilities,BR,East Tracyfort,37.962737,164.963416,purchase,8.88,USD,0,
TXN000000466131,2025-03-03T12:51:01+00:00,CUST0063660,CARD0063660-1,fd6023afe06f,4.221.177.113,MID000615,utilities,CA,North Lucasburgh,-12.226183,-109.895605,purchase,32.62,USD,0,
TXN000000283458,2024-12-02T17:37:13+00:00,CUST0085903,CARD0085903-4,f81a1c9e826b,104.22.59.98,MID001671,grocery,DE,Tiffanyshire,67.119082,-21.049138,purchase,43.85,USD,0,
TXN000000073129,2025-05-06T05:16:30+00:00,CUST0044723,CARD0089406-1,68a3949ed551,177.149.152.200,MID004726,travel,US,West Dennis,16.182947,114.452962,purchase,1.79,USD,1,card_testing
TXN000000578282,2025-01-11T17:35:11+00:00,CUST0052770,CARD0052770-4,6501b03b2e93,58.18.251.55,MID002672,gas_station,IN,Lake Alan,48.789484,-128.726158,purchase,35.02,USD,0,
TXN000000357151,2025-02-26T13:36:47+00:00,CUST0029226,CARD0029226-1,9a903c54eb04,60.13.110.57,MID005492,travel,GB,Aaronchester,35.282211,95.712606,purchase,14.93,USD,0,
TXN000000499915,2025-03-16T14:29:18+00:00,CUST0028218,CARD0028218-1,2273d62ebc5b,214.253.161.168,MID017586,utilities,DE,New Derrickhaven,29.889946,133.468212,purchase,1.0,USD,1,geo_anomaly
TXN000000586163,2024-12-25T02:58:58+00:00,CUST0091827,CARD0091827-3,b49cd26c28ed,201.146.215.245,MID003221,travel,AU,Mcguirefurt,63.072359,-11.198595,purchase,41.54,USD,0,
TXN000000206696,2025-03-14T14:26:43+00:00,CUST0033734,CARD0098644-3,e13a23250759,254.68.64.179,MID003350,entertainment,DE,Williamsberg,46.943153,-87.065926,purchase,1.89,USD,1,card_testing
TXN000000892256,2025-07-16T03:21:40+00:00,CUST0070184,CARD0070184-2,0d8a8186f977,221.71.97.254,MID007898,electronics,GB,East Tyrone,-34.439435,-90.961639,purchase,257.06,USD,0,
TXN000000150321,2025-04-19T20:28:51+00:00,CUST0094320,CARD0094320-2,3d7262f9e03c,18.83.120.219,MID004782,restaurants,US,West Rachelshire,-43.691629,106.593896,purchase,22.16,USD,1,geo_anomaly
TXN000000560693,2025-03-21T06:15:32+00:00,CUST0035101,CARD0021439-3,e995d31bac18,60.61.237.138,MID017730,pharmacy,ES,Pettyhaven,24.094209,164.413506,purchase,2.89,USD,1,card_testing
TXN000000386183,2025-04-11T18:58:53+00:00,CUST0081530,CARD0081530-2,0bb44deb2074,89.70.39.131,MID004656,electronics,AU,South Scottton,-54.997956,-25.786381,purchase,121.23,USD,0,
TXN000000066474,2024-12-22T03:58:31+00:00,CUST0026581,CARD0026581-1,e5d253ae1953,97.181.59.110,MID000981,electronics,US,New Williamtown,67.880611,-124.83738,purchase,9.76,USD,1,geo_anomaly
TXN000000405668,2025-04-28T08:31:40+00:00,CUST0056382,CARD0056382-1,83e1ecfa843b,22.166.36.82,MID000530,pharmacy,CA,Lake Markborough,50.994243,3.413922,purchase,20.02,USD,0,
TXN000000138707,2025-02-12T08:46:10+00:00,CUST0091738,CARD0032969-1,d9c14e93e32e,251.232.193.13,MID019707,restaurants,ES,East Ashleymouth,14.794807,-175.412435,purchase,1.71,USD,1,card_testing
TXN000000410081,2025-08-07T02:44:41+00:00,CUST0041346,CARD0041346-3,00278e510b84,72.32.23.113,MID012607,fashion,ES,West Jerry,-49.324702,-164.257688,purchase,66.02,USD,1,account_takeover
TXN000000165241,2025-07-27T20:55:31+00:00,CUST0056940,CARD0056940-1,a8d31e040d20,77.196.233.65,MID017961,fashion,BR,Harryberg,-23.098773,-156.859648,purchase,23.93,USD,0,
TXN000000513420,2025-03-23T07:25:41+00:00,CUST0014230,CARD0014230-3,eb72f5815bae,99.102.50.104,MID009330,utilities,BR,Coxberg,58.197819,40.409139,purchase,82.75,USD,1,geo_anomaly
TXN000000523537,2024-12-21T03:01:40+00:00,CUST0009366,CARD0024278-2,59f3f522b78d,240.103.154.101,MID008427,restaurants,FR,Smithstad,-36.690071,96.987283,purchase,2.3,USD,1,card_testing
TXN000000412080,2025-08-04T04:07:15+00:00,CUST0047424,CARD0047424-1,86f82a25aa62,247.82.105.176,MID017122,fashion,FR,Port Timothy,14.390252,-174.637643,purchase,3.18,USD,0,
TXN000000967609,2025-08-15T12:08:18+00:00,CUST0098878,CARD0098878-3,b0f7719ab7d1,117.244.147.64,MID010765,entertainment,ES,East Brian,44.88987,38.837085,purchase,24.79,USD,0,
TXN000000487416,2025-02-28T22:24:42+00:00,CUST0047811,CARD0047811-1,027573c7edaa,175.193.245.161,MID006080,fashion,DE,South Frances,-28.693444,160.409292,purchase,103.32,USD,1,geo_anomaly
TXN000000278088,2025-01-10T03:56:45+00:00,CUST0023418,CARD0023418-1,f1eebab3abde,156.97.229.34,MID003535,travel,CA,Jacksonland,11.41615,151.71826,purchase,33.52,USD,0,
TXN000000251631,2025-01-20T23:20:33+00:00,CUST0006679,CARD0006679-2,8c03632f2529,201.12.207.151,MID010043,entertainment,FR,Timothyborough,-22.270241,-151.669338,purchase,26.2,USD,1,account_takeover
TXN000000799235,2025-01-06T19:54:18+00:00,CUST0025135,CARD0068119-1,717f0e698e88,146.107.33.136,MID007576,electronics,US,Richardshire,-49.087012,-74.010532,purchase,2.68,USD,1,card_testing
TXN000000905071,2025-06-30T07:11:32+00:00,CUST0012964,CARD0012964-1,e8e27e8497a3,29.218.162.79,MID008894,fashion,DE,Jenniferland,39.297222,-74.39588,purchase,46.27,USD,1,account_takeover
TXN000000496177,2025-02-23T13:44:03+00:00,CUST0054748,CARD0017158-1,ed315cad5960,93.51.236.35,MID016074,gas_station,CA,Lake Jon,-58.49569,100.810757,purchase,1.52,USD,1,card_testing
TXN000000498030,2025-09-24T01:12:11+00:00,CUST0050882,CARD0050882-1,e6f75fed3183,133.51.25.115,MID001717,grocery,IN,Lake Travis,-13.451308,-158.960249,purchase,11.95,USD,0,
TXN000000586300,2025-03-10T06:54:22+00:00,CUST0084426,CARD0084426-1,9e1800888798,148.40.153.20,MID016513,electronics,GB,West Rickymouth,-9.640786,46.244735,purchase,34.42,USD,0,
TXN000000778624,2025-09-29T18:42:24+00:00,CUST0062519,CARD0062519-1,be52dc2a83d6,12.129.15.100,MID003600,gas_station,BR,North Justin,-41.446577,118.643975,purchase,22.29,USD,0,
TXN000000760574,2025-07-15T03:32:25+00:00,CUST0076465,CARD0076465-4,99fb5387501e,91.153.60.137,MID009167,gas_station,ES,Kellyton,-8.137187,-38.660643,purchase,23.79,USD,1,geo_anomaly
TXN000000875587,2025-02-15T05:56:32+00:00,CUST0010960,CARD0021737-2,b101bc483ef5,5.197.171.245,MID015640,grocery,AU,South Amandaland,42.504376,138.604273,purchase,2.14,USD,1,card_testing
TXN000000082176,2024-11-22T23:50:21+00:00,CUST0036693,CARD0033498-2,7dbb03a86352,196.30.230.174,MID014272,gas_station,IN,North Emily,-14.458867,109.793504,purchase,1.64,USD,1,card_testing
TXN000000805377,2025-08-06T07:48:31+00:00,CUST0011484,CARD0025992-1,c67696abb61a,54.40.44.226,MID018378,travel,IT,Wattston,-50.166699,-33.27885,purchase,1.53,USD,1,card_testing
TXN000000633668,2025-08-24T20:17:45+00:00,CUST0082823,CARD0082823-1,ff25bd7b0197,150.48.65.248,MID015191,gas_station,ES,North Emily,-55.455069,92.672288,purchase,14.85,USD,0,
TXN000000829870,2025-03-26T11:26:34+00:00,CUST0070707,CARD0054745-1,29011ec46078,165.244.103.197,MID012789,entertainment,DE,East Michael,20.604711,154.170568,purchase,1.56,USD,1,card_testing
TXN000000776307,2025-08-22T16:14:48+00:00,CUST0098972,CARD0098972-2,0a57bd912a83,8.38.239.144,MID016379,fashion,GB,Lake Julie,67.337707,-104.290206,purchase,35.13,USD,0,
TXN000000237778,2025-10-27T09:56:18+00:00,CUST0079805,CARD0079805-1,9277b1f79e0f,25.108.45.102,MID011362,pharmacy,IN,South Linda,41.204447,75.941927,purchase,6.6,USD,1,geo_anomaly
TXN000000565072,2025-02-14T00:24:20+00:00,CUST0005085,CARD0098004-1,dbf530488640,179.170.119.59,TRANSFER_TO_CUST0038046,transfer,US,New Steven,32.977074,7.762145,transfer,52.64,USD,1,money_laundering_ring
TXN000000761245,2025-02-02T19:46:58+00:00,CUST0055151,CARD0055151-3,fa92e5cdbb27,12.149.8.87,MID007040,pharmacy,IN,West Tinaburgh,-13.405436,115.136583,purchase,4.09,USD,1,geo_anomaly
TXN000000014658,2025-07-25T17:01:38+00:00,CUST0012439,CARD0052647-1,0aa5cfa06b56,141.124.92.8,MID017282,grocery,GB,Kennethchester,43.978388,90.755944,purchase,2.6,USD,1,card_testing
TXN000000384977,2025-03-01T08:23:51+00:00,CUST0065897,CARD0065897-3,84d0c6feb7a8,167.189.179.124,MID018924,gas_station,DE,Jonesville,13.549233,-63.720094,purchase,42.6,USD,0,
TXN000000842899,2025-09-27T15:19:28+00:00,CUST0028748,CARD0028748-1,023c14ba7015,148.85.254.157,MID007886,online_marketplace,BR,Longfurt,8.156595,-40.233393,purchase,18.28,USD,0,
TXN000000369638,2025-09-09T02:43:31+00:00,CUST0045764,CARD0045764-1,504b1f155172,143.96.45.164,MID011055,gas_station,US,South Troy,52.15962,48.700953,purchase,30.34,USD,0,
TXN000000399626,2025-06-05T19:37:02+00:00,CUST0017352,CARD0017352-4,b288a0f1e0cf,183.164.203.176,MID002136,utilities,US,Port Jessicachester,-47.777536,172.397018,purchase,8.55,USD,0,
TXN000000134751,2024-12-29T06:23:09+00:00,CUST0087125,CARD0087125-2,01ee1b36c8f3,172.8.112.20,MID004231,grocery,BR,Lake Dillonborough,1.480815,109.929888,purchase,15.37,USD,0,
TXN000000118875,2025-02-08T14:08:25+00:00,CUST0038846,CARD0091875-2,774c4246f728,116.25.102.248,MID010255,utilities,GB,North Danielleborough,68.723936,141.614409,purchase,1.09,USD,1,card_testing
TXN000000725267,2025-06-21T05:52:29+00:00,CUST0023640,CARD0015526-1,a6e22c45c342,36.118.165.31,MID008088,grocery,AU,South Antonioview,37.412619,137.457602,purchase,1.94,USD,1,card_testing
TXN000000121211,2025-10-12T14:06:43+00:00,CUST0073822,CARD0091875-2,136b12935627,116.25.102.211,MID002703,fashion,US,Heatherport,-12.361761,-23.30997,purchase,1.0,USD,1,card_testing
TXN000000111171,2024-12-20T21:58:14+00:00,CUST0056538,CARD0056538-1,d9a30262fcad,198.185.103.162,MID003377,pharmacy,US,Josephside,68.340902,145.811708,purchase,17.86,USD,1,geo_anomaly
TXN000000870823,2024-12-02T23:02:22+00:00,CUST0006643,CARD0006643-1,9a5ebc42140d,213.91.80.29,MID002325,gas_station,BR,Christianton,4.896799,-40.563585,purchase,5.82,USD,1,geo_anomaly
TXN000000023590,2025-10-23T19:43:51+00:00,CUST0051106,CARD0051106-4,ec911e495147,11.125.117.26,MID011996,entertainment,AU,Ramosburgh,-7.574264,90.047844,purchase,3.56,USD,1,geo_anomaly
TXN000000051884,2025-05-31T12:12:57+00:00,CUST0035527,CARD0035527-2,22d7fbefb8e5,222.148.86.166,MID018592,online_marketplace,IN,West Kimberlymouth,-53.08482,-97.045234,purchase,73.37,USD,1,account_takeover
TXN000000828028,2024-12-24T23:04:37+00:00,CUST0038698,CARD0075295-1,0aef4e7c3554,64.177.27.226,MID010646,fashion,ES,East Jorgefurt,-30.953867,50.987486,purchase,1.96,USD,1,card_testing
TXN000000464496,2025-04-10T13:36:29+00:00,CUST0097456,CARD0097456-4,246c74518198,97.219.140.126,MID002293,gas_station,IN,Kristenfurt,68.676392,130.166363,purchase,33.43,USD,0,
TXN000000853664,2025-10-25T08:51:56+00:00,CUST0058730,CARD0058730-3,bd251d8e7f67,251.48.60.221,MID003450,entertainment,BR,Debrabury,43.144689,-85.344285,purchase,181.12,USD,0,
TXN000000186984,2025-02-27T21:13:37+00:00,CUST0067054,CARD0067054-1,e5898d906b72,174.245.153.127,MID018940,pharmacy,IN,Jennaside,61.669509,-10.745984,purchase,45.3,USD,1,geo_anomaly
TXN000000726687,2025-09-18T13:24:17+00:00,CUST0074915,CARD0008344-2,d2e2fccc080c,228.194.160.165,MID002757,entertainment,CA,Kathrynburgh,49.704954,-106.395987,purchase,1.39,USD,1,card_testing
TXN000000942458,2025-03-05T04:21:16+00:00,CUST0030558,CARD0030558-1,9ae841ebf098,117.78.80.26,MID006363,grocery,BR,Port Douglas,52.355355,113.235316,purchase,36.3,USD,1,geo_anomaly
TXN000000689768,2024-12-15T18:24:13+00:00,CUST0009387,CARD0030960-1,f6bf832fb996,42.154.124.31,MID008386,entertainment,DE,East Cynthiaville,-57.091269,68.620279,purchase,2.33,USD,1,card_testing
TXN000000323591,2025-05-05T20:53:36+00:00,CUST0052746,CARD0040510-1,c507901b9488,93.86.142.39,MID012063,travel,US,Marvinburgh,48.590213,162.55337,purchase,2.51,USD,1,card_testing
TXN000000988425,2025-06-17T22:53:10+00:00,CUST0055332,CARD0055332-1,551e0cde7c40,88.74.65.129,MID003579,fashion,IT,Lake Howard,45.162333,-166.771108,purchase,78.52,USD,0,
TXN000000498151,2025-01-15T03:10:11+00:00,CUST0063077,CARD0080567-2,3e986d190a58,186.227.198.249,MID012120,restaurants,US,Veronicaborough,-22.472436,-97.005386,purchase,2.65,USD,1,card_testing
TXN000000799950,2025-09-25T09:29:04+00:00,CUST0033324,CARD0052741-2,69cac0e3e58b,133.231.219.127,MID005943,utilities,FR,Karaburgh,11.083761,-129.972949,purchase,1.0,USD,1,card_testing
TXN000000974265,2025-03-26T11:36:51+00:00,CUST0079338,CARD0079338-1,04ecdbb5e7d6,139.176.216.159,MID007020,restaurants,IN,Diazburgh,61.106324,-67.622403,purchase,7.84,USD,0,
TXN000000346799,2024-11-06T04:07:56+00:00,CUST0087606,CARD0087606-1,20ea76c17ef0,167.76.148.58,MID017220,travel,GB,Kimberlyberg,20.114885,21.41607,purchase,46.22,USD,0,
TXN000000094829,2025-05-28T01:17:05+00:00,CUST0065682,CARD0003238-1,a481e5f74fe4,196.20.140.241,MID008715,pharmacy,FR,North Elizabethmouth,-59.17627,87.583548,purchase,1.9,USD,1,card_testing
TXN000000900092,2025-04-14T08:26:46+00:00,CUST0021116,CARD0021116-2,2f4d562a3ea9,159.77.81.151,MID013031,restaurants,CA,Ryanport,61.869033,-159.444498,purchase,11.04,USD,0,
TXN000000219293,2025-03-12T17:52:46+00:00,CUST0063760,CARD0063760-2,8b73187dcb13,153.83.253.188,MID016609,restaurants,US,Kimberlyhaven,-8.887772,94.791109,purchase,12.42,USD,0,
TXN000000777058,2025-03-20T14:17:42+00:00,CUST0078486,CARD0078486-1,4cbcb464436d,122.125.55.194,MID008270,restaurants,CA,Lesliebury,-14.063841,-64.220385,purchase,10.97,USD,0,
TXN000000054832,2025-07-27T10:41:52+00:00,CUST0073738,CARD0073738-1,672c97f198b7,136.80.85.8,MID002172,grocery,AU,East Hollyport,18.90946,50.036165,purchase,28.17,USD,0,
TXN000000335254,2024-12-05T17:48:10+00:00,CUST0068170,CARD0068170-1,a278e6329806,163.211.108.56,MID014179,entertainment,CA,Nicolefort,-29.495968,-54.816849,purchase,15.44,USD,0,
TXN000000103985,2024-12-21T05:05:43+00:00,CUST0019910,CARD0019910-2,1fb8dbd0c7a7,254.156.123.186,MID011058,pharmacy,IT,Frankview,-27.336486,59.643916,purchase,29.63,USD,0,
TXN000000081458,2024-12-19T12:42:04+00:00,CUST0014989,CARD0000228-1,89933c82c36b,170.76.79.73,MID016863,utilities,DE,West Christopherbury,16.770606,95.706051,purchase,1.36,USD,1,card_testing
TXN000000967142,2025-02-25T03:15:32+00:00,CUST0035502,CARD0035502-1,25b2fc89ffa7,182.179.68.110,MID007013,travel,DE,Shawton,40.792602,-8.85943,purchase,11.45,USD,0,
TXN000000210584,2024-12-16T23:41:23+00:00,CUST0008852,CARD0008852-1,6e75805a4bc9,127.236.29.234,MID005228,electronics,IN,Kerrside,59.346787,-54.653592,purchase,4.7,USD,0,
TXN000000544757,2025-08-11T15:39:06+00:00,CUST0080400,CARD0024278-2,0ee907112848,240.103.154.209,MID016368,entertainment,ES,Sheriville,-47.828894,-9.152748,purchase,1.78,USD,1,card_testing
TXN000000663753,2025-10-23T08:48:24+00:00,CUST0055897,CARD0055897-3,d3ce33589f94,76.84.31.155,MID007969,travel,BR,Gutierrezfurt,-35.78618,90.636415,purchase,13.61,USD,1,geo_anomaly
TXN000000720129,2024-11-04T22:20:37+00:00,CUST0068568,CARD0052741-2,d7895790b109,133.231.219.221,MID003423,pharmacy,GB,Johnsonton,-31.359911,53.174016,purchase,3.31,USD,1,card_testing
TXN000000509327,2025-01-31T19:36:46+00:00,CUST0023846,CARD0076867-1,6389b766ab60,153.43.32.101,MID006401,electronics,IN,South Carolynbury,-25.890351,45.540835,purchase,1.0,USD,1,card_testing
TXN000000941076,2025-02-28T16:32:51+00:00,CUST0033339,CARD0057359-2,2da57d7c3cf2,160.79.19.28,MID008521,electronics,CA,Elizabethfurt,-29.985519,129.787741,purchase,1.0,USD,1,card_testing
TXN000000492740,2025-02-08T04:32:57+00:00,CUST0029279,CARD0029279-1,f12f0357f311,171.49.179.183,MID000125,fashion,FR,Edwardsshire,2.226631,18.897126,purchase,7.59,USD,0,
TXN000000709720,2025-08-10T10:53:20+00:00,CUST0041841,CARD0041841-2,af028b6c8639,4.135.167.5,MID008276,grocery,ES,East Charles,-29.255823,37.210544,purchase,16.49,USD,0,
