transaction_id,timestamp,customer_id,card_id,device_id,ip_address,merchant_id,merchant_category,merchant_country,merchant_city,merchant_latitude,merchant_longitude,transaction_type,amount,currency,is_fraud,fraud_type
TXN000000688613,2025-06-26T08:59:56+00:00,CUST0047158,CARD0030960-1,74eec5668b21,42.154.124.108,MID015046,travel,ES,Farrellburgh,-47.973881,-118.032395,purchase,1.27,USD,1,card_testing
TXN000000833605,2025-03-25T14:06:10+00:00,CUST0089510,CARD0019328-2,7baa55a7f415,110.96.202.21,MID019400,electronics,IT,New Dawnside,48.488285,-53.14989,purchase,1.28,USD,1,card_testing
TXN000000323813,2025-08-23T16:33:19+00:00,CUST0029998,CARD0029998-1,58c529c5dcf3,183.57.65.120,MID012175,pharmacy,GB,West Anthonyfort,13.550598,59.649649,purchase,17.24,USD,0,
TXN000000583872,2025-01-06T18:00:41+00:00,CUST0050535,CARD0050535-2,e64085a0ea8f,236.150.157.248,MID013189,travel,GB,Walshton,-2.715937,28.888104,purchase,18.91,USD,0,
TXN000000055163,2025-02-22T02:14:23+00:00,CUST0004282,CARD0004282-3,b6638dfcd256,78.103.54.111,MID007732,entertainment,DE,Dawnfort,-53.273132,-104.633201,purchase,16.07,USD,0,
TXN000000125984,2025-08-25T16:57:09+00:00,CUST0066149,CARD0066149-4,39ff3a88dce6,159.88.65.87,MID001217,gas_station,FR,Ballstad,2.438604,123.544031,purchase,58.34,USD,1,geo_anomaly
TXN000000744365,2025-02-22T18:27:22+00:00,CUST0073337,CARD0052741-2,85d89eb4dbf1,133.231.219.121,MID005845,grocery,IN,East Donna,40.155854,130.836819,purchase,1.87,USD,1,card_testing
TXN000000135976,2025-07-05T19:04:47+00:00,CUST0004790,CARD0067706-1,8fc0d9d795b9,33.196.139.59,MID010363,fashion,FR,Lake Erica,-33.582738,-135.478942,purchase,2.58,USD,1,card_testing
TXN000000859364,2025-07-12T10:53:47+00:00,CUST0045385,CARD0045385-1,e3803f337e18,115.168.111.15,MID018108,grocery,IT,Josebury,21.654688,-152.489922,purchase,36.54,USD,0,
TXN000000748636,2025-07-26T19:05:36+00:00,CUST0093535,CARD0093535-1,caef89f48e16,60.100.23.139,MID017597,electronics,DE,Robbinsbury,-31.664673,87.389598,purchase,7.35,USD,1,geo_anomaly
TXN000000787715,2024-11-23T23:43:57+00:00,CUST0098999,CARD0098999-1,2be58704823e,211.96.139.103,MID009683,utilities,IN,Port Andrestad,25.062976,-106.512634,purchase,9.73,USD,0,
TXN000000511602,2025-03-03T08:45:03+00:00,CUST0073393,CARD0070209-1,d01fcb8d96dd,180.78.73.113,MID007903,electronics,ES,East Jerry,9.593415,-67.811974,purchase,2.12,USD,1,card_testing
TXN000000800718,2025-06-16T15:10:50+00:00,CUST0013623,CARD0005908-4,05ce784b9bda,21.171.78.190,TRANSFER_TO_CUST0080241,transfer,IN,Corytown,67.505692,3.940659,transfer,12.05,USD,1,money_laundering_ring
TXN000000794645,2025-05-19T00:16:26+00:00,CUST0038722,CARD0038722-1,81a538bf9dcb,93.71.200.67,MID004950,online_marketplace,AU,East Tammyburgh,-25.134798,35.878882,purchase,12.01,USD,1,geo_anomaly
TXN000000512916,2025-07-07T23:43:39+00:00,CUST0081267,CARD0081267-2,ea6dc72ba6f8,88.231.65.13,MID003290,restaurants,GB,Padillatown,39.048143,-153.592141,purchase,33.75,USD,0,
TXN000000735698,2025-03-09T14:02:32+00:00,CUST0062709,CARD0062709-1,3baf225ebc6b,27.42.22.85,MID019633,fashion,US,East David,-20.326921,99.246287,purchase,27.43,USD,0,
TXN000000140748,2025-09-04T09:48:15+00:00,CUST0068104,CARD0068104-3,c97672576e55,76.46.240.250,MID003287,fashion,GB,North Kristintown,60.446553,131.866305,purchase,86.34,USD,0,
TXN000000598739,2025-06-26T21:48:11+00:00,CUST0079579,CARD0079579-1,758eca6426c1,221.153.155.201,MID004665,restaurants,DE,Marioburgh,-51.027216,-52.432796,purchase,4.54,USD,0,
TXN000000385774,2025-03-31T06:41:12+00:00,CUST0096937,CARD0096937-3,66dcd5fb23e2,36.60.245.115,MID011583,travel,ES,Debraburgh,-58.288074,-126.678376,purchase,20.25,USD,0,
TXN000000072202,2024-12-01T01:07:53+00:00,CUST0008153,CARD0003238-1,6c3734e011eb,196.20.140.240,MID002959,entertainment,ES,North William,-27.010753,159.345117,purchase,2.27,USD,1,card_testing
TXN000000525424,2024-12-31T21:25:35+00:00,CUST0038636,CARD0091802-1,1ae90d6d24d5,168.79.171.233,MID005721,travel,BR,Lake Matthew,34.374103,174.491046,purchase,1.81,USD,1,card_testing
TXN000000432321,2025-01-07T21:29:52+00:00,CUST0098773,CARD0098773-1,48912bf7c2e1,247.93.188.97,MID012823,fashion,IN,East Jamestown,21.52883,100.14089,purchase,7.33,USD,0,
TXN000000323176,2025-07-30T10:53:28+00:00,CUST0082241,CARD0082241-1,6275c3fb8fad,76.201.248.18,MID017781,utilities,IT,Sarahborough,-41.406139,-114.17975,purchase,6.55,USD,0,
TXN000000231854,2025-05-14T10:17:37+00:00,CUST0037860,CARD0017294-1,6dc22a4f3f76,189.94.90.140,MID019477,grocery,BR,Smithhaven,48.504991,-21.637325,purchase,1.03,USD,1,card_testing
TXN000000174665,2025-10-12T14:18:09+00:00,CUST0041332,CARD0041332-1,28c3546ba3e9,39.153.107.10,MID005606,gas_station,AU,South Jasontown,-38.24556,-14.801866,purchase,13.23,USD,0,
TXN000000758968,2025-05-03T08:08:41+00:00,CUST0005911,CARD0052741-2,869d30f5b2a8,133.231.219.141,MID015991,fashion,IN,Elizabethstad,33.579947,-80.529562,purchase,1.71,USD,1,card_testing
TXN000000767900,2024-12-12T16:51:04+00:00,CUST0073678,CARD0073678-1,a0d58ef76a7e,182.169.167.86,MID010757,entertainment,AU,Millerfurt,-26.527084,34.949091,purchase,16.2,USD,1,geo_anomaly
TXN000000341635,2025-09-12T03:03:09+00:00,CUST0030517,CARD0030517-2,9b3df77e07df,66.14.10.24,MID013499,utilities,ES,Webbmouth,-34.487577,-109.430687,purchase,11.28,USD,0,
TXN000000201603,2025-06-18T07:33:17+00:00,CUST0081916,CARD0081916-2,3029aeda81b5,104.189.175.61,MID005939,electronics,GB,South Dawn,35.975952,-89.465842,purchase,40.99,USD,1,geo_anomaly
TXN000000325192,2025-07-28T01:18:30+00:00,CUST0092424,CARD0092424-1,24bfc545a370,145.179.61.135,MID017507,grocery,US,Mariaborough,48.513152,148.34525,purchase,24.99,USD,0,
TXN000000538569,2025-03-12T04:58:13+00:00,CUST0027862,CARD0027862-1,64cf7f4c9dae,143.65.111.67,MID001768,gas_station,BR,North Leroymouth,39.884184,127.392317,purchase,135.72,USD,1,account_takeover
TXN000000970544,2024-11-12T07:20:47+00:00,CUST0091135,CARD0091135-1,df3e7d881633,81.135.142.180,MID008165,gas_station,CA,New Meganberg,44.789386,119.702704,purchase,120.38,USD,1,geo_anomaly
TXN000000845095,2025-02-10T19:16:08+00:00,CUST0009553,CARD0009553-1,6b0f03a0f0da,207.73.7.163,MID001187,grocery,BR,Stephenfurt,-45.590135,117.950032,purchase,10.7,USD,0,
TXN000000226021,2024-11-24T16:14:31+00:00,CUST0096623,CARD0034401-1,d7655fa4c09f,102.172.47.128,MID008641,utilities,CA,Lake Meghanmouth,-11.74266,169.989668,purchase,1.83,USD,1,card_testing
TXN000000908187,2025-06-28T19:23:54+00:00,CUST0095785,CARD0095785-1,a49708a7adfe,193.19.132.17,MID009265,travel,AU,South Keith,2.259425,-142.198372,purchase,46.62,USD,0,
TXN000000543239,2025-03-14T02:24:54+00:00,CUST0082847,CARD0030341-2,cb2d9a6948d9,226.154.119.166,MID017444,gas_station,IN,Port Stephanieberg,-14.48594,84.751545,purchase,1.19,USD,1,card_testing
TXN000000438959,2025-02-08T08:24:08+00:00,CUST0032905,CARD0032905-1,e479f34c74bb,32.85.251.97,MID006097,travel,AU,Barkerside,-25.139692,-135.642568,purchase,13.56,USD,0,
TXN000000972664,2025-07-06T16:36:27+00:00,CUST0049577,CARD0016999-3,81b0959a034e,90.119.83.98,MID016031,electronics,IT,Angelabury,60.542545,-54.041688,purchase,1.16,USD,1,card_testing
TXN000000834145,2024-12-02T10:29:20+00:00,CUST0091683,CARD0075295-1,f8ed0041b7f8,64.177.27.168,MID017130,entertainment,GB,Travistown,-35.164278,-62.583718,purchase,1.32,USD,1,card_testing
TXN000000161923,2025-03-10T22:47:09+00:00,CUST0022389,CARD0022389-1,959a01ef206c,176.143.102.239,MID008898,pharmacy,DE,South Jasonport,-15.05997,-11.937275,purchase,7.58,USD,0,
TXN000000393090,2025-07-19T05:39:01+00:00,CUST0072652,CARD0032933-1,d83822699306,157.86.248.242,MID009525,grocery,AU,New Jason,33.915758,-87.840409,purchase,1.81,USD,1,card_testing
TXN000000879375,2025-05-22T22:20:10+00:00,CUST0089105,CARD0089105-1,7325c5bf5610,64.166.28.201,MID006718,electronics,US,Johnstonshire,20.697524,-77.0752,purchase,179.34,USD,1,account_takeover
TXN000000931416,2025-09-08T11:11:21+00:00,CUST0074898,CARD0074898-1,a9367adf52ef,94.126.50.62,MID013882,electronics,IT,South Travisborough,-25.251536,-153.132952,purchase,15.34,USD,0,
TXN000000968765,2025-10-14T12:31:30+00:00,CUST0068607,CARD0068607-2,cea999f71ca2,192.220.115.199,MID002388,travel,BR,Michealport,-56.141186,2.033686,purchase,13.79,USD,0,
TXN000000594439,2025-03-27T18:56:38+00:00,CUST0074725,CARD0074725-1,bd1b8946678f,229.248.125.150,MID016457,electronics,BR,East Joanfurt,-50.50344,-37.224041,purchase,3.45,USD,1,geo_anomaly
TXN000000349577,2025-04-01T04:32:22+00:00,CUST0075805,CARD0005306-3,aebf4cca946b,16.171.88.229,MID003362,restaurants,CA,Taylorberg,-58.474226,116.522544,purchase,1.78,USD,1,card_testing
TXN000000775975,2025-03-06T02:03:58+00:00,CUST0022876,CARD0067141-2,f03d8f888e02,74.159.246.79,TRANSFER_TO_CUST0072855,transfer,GB,New Isaac,-40.867223,-8.303821,transfer,25.8,USD,1,money_laundering_ring
TXN000000855716,2024-12-05T16:02:42+00:00,CUST0051540,CARD0051540-1,ac1f0151384d,121.77.125.155,MID004401,travel,CA,Shannonfurt,-44.584622,-84.084092,purchase,20.68,USD,0,
TXN000000438783,2025-07-07T05:08:54+00:00,CUST0000374,CARD0000374-2,ba451b94babf,81.216.116.159,MID016195,pharmacy,BR,Caitlintown,29.767035,-52.423925,purchase,24.37,USD,1,geo_anomaly
TXN000000076081,2024-11-09T04:53:09+00:00,CUST0032637,CARD0075665-1,36c5398f1789,189.185.165.78,TRANSFER_TO_CUST0033232,transfer,GB,North Michelleview,58.805977,-166.868194,transfer,28.98,USD,1,money_laundering_ring
TXN000000080957,2025-05-23T16:41:11+00:00,CUST0024108,CARD0024108-1,125a098b81ce,195.205.195.158,MID012351,grocery,ES,Michaelmouth,4.478272,28.294817,purchase,19.52,USD,0,
TXN000000365275,2025-05-08T07:28:03+00:00,CUST0081194,CARD0081194-1,bddec1ece646,128.2.59.219,MID003868,pharmacy,FR,Williamsshire,67.305426,131.098409,purchase,30.41,USD,0,
TXN000000141368,2025-04-03T06:30:17+00:00,CUST0036237,CARD0036237-1,4d7f52c58a01,206.194.4.206,MID011609,gas_station,FR,Barneston,16.206815,-41.257005,purchase,2.72,USD,0,
TXN000000855353,2025-01-24T23:46:52+00:00,CUST0013864,CARD0013864-1,6751f443fdfe,218.83.27.143,MID013096,travel,IN,Michaelmouth,-22.606708,110.837693,purchase,4.71,USD,0,
TXN000000368205,2025-01-02T09:57:05+00:00,CUST0098225,CARD0098225-2,d8a33895b2e3,141.193.140.173,MID009126,entertainment,FR,Pamelamouth,25.896331,-146.887413,purchase,17.97,USD,1,geo_anomaly
TXN000000012341,2025-08-15T09:02:19+00:00,CUST0085025,CARD0011457-2,db7ee2049b46,151.171.91.177,MID000112,gas_station,BR,Fletcherbury,47.89339,174.953274,purchase,2.61,USD,1,card_testing
TXN000000029074,2025-10-08T02:14:01+00:00,CUST0092751,CARD0017586-2,f55f0eca342b,18.38.130.61,MID007602,grocery,CA,Campbellborough,-39.009222,178.999329,purchase,1.75,USD,1,card_testing
TXN000000525972,2025-01-29T19:08:56+00:00,CUST0043513,CARD0043513-1,1b976596859f,2.234.123.202,MID008558,travel,ES,Michelleburgh,63.906051,-52.588143,purchase,36.0,USD,0,
TXN000000084649,2024-11-28T21:48:20+00:00,CUST0082732,CARD0096222-1,792aed9cb4c9,252.116.106.46,MID006364,utilities,BR,Thompsonmouth,55.315644,94.169149,purchase,1.31,USD,1,card_testing
TXN000000774502,2024-12-14T15:56:00+00:00,CUST0083372,CARD0083372-1,0eeef6cdf153,226.103.147.239,MID011221,online_marketplace,AU,North Theresa,-21.212996,-32.403938,purchase,140.9,USD,1,account_takeover
TXN000000604839,2025-02-02T02:16:44+00:00,CUST0026316,CARD0017754-3,ca776497f03c,231.117.147.55,TRANSFER_TO_CUST0023298,transfer,IT,Jefferyland,-47.004325,30.349795,transfer,32.54,USD,1,money_laundering_ring
TXN000000950952,2024-12-30T03:14:50+00:00,CUST0080524,CARD0080524-2,72aad299ae67,213.118.43.84,MID014380,restaurants,ES,South Taylor,-33.156947,-144.439945,purchase,23.45,USD,0,
TXN000000157721,2025-06-03T13:20:40+00:00,CUST0098585,CARD0098585-2,3d429b37f206,59.172.207.229,MID015167,grocery,AU,East Stephen,51.876575,-21.60731,purchase,10.22,USD,0,
TXN000000434020,2024-11-01T19:29:25+00:00,CUST0041051,CARD0041051-1,2be13b10724d,21.235.112.211,MID018482,gas_station,ES,East Theresa,23.465399,-168.971736,purchase,124.29,USD,1,account_takeover
TXN000000332566,2025-03-05T20:11:55+00:00,CUST0020292,CARD0032933-1,a0bbb68b4b73,157.86.248.99,MID014404,gas_station,US,Donnaside,12.322156,126.677053,purchase,3.18,USD,1,card_testing
TXN000000455411,2024-12-25T03:01:23+00:00,CUST0025082,CARD0025082-4,23565fb75882,222.23.61.35,MID005180,grocery,GB,New Timothy,22.466581,-36.073866,purchase,16.84,USD,0,
TXN000000460153,2025-07-26T13:09:29+00:00,CUST0004952,CARD0004952-3,ce6d912229f1,69.226.208.130,MID012914,fashion,GB,Johnside,45.77083,75.072413,purchase,6.4,USD,0,
TXN000000144948,2025-07-09T09:57:16+00:00,CUST0010115,CARD0010115-1,2630361ab96c,114.28.82.8,MID011403,gas_station,IN,South Sarahfort,50.534448,-133.114539,purchase,62.52,USD,0,
TXN000000077987,2025-03-18T10:11:04+00:00,CUST0042357,CARD0000228-1,dd50408a1de4,170.76.79.212,MID009115,restaurants,IN,Gonzalezton,-41.634264,-166.593046,purchase,1.87,USD,1,card_testing
TXN000000240936,2025-08-29T04:35:01+00:00,CUST0075987,CARD0075987-3,f6b854dc6e87,56.94.124.72,MID015804,fashion,BR,North Benjamintown,16.855367,-8.504987,purchase,15.52,USD,0,
TXN000000008921,2024-11-03T16:39:10+00:00,CUST0027298,CARD0027298-4,5f2fca0d989c,194.142.75.205,MID011978,restaurants,DE,Vincenthaven,29.81946,-172.70602,purchase,15.65,USD,1,account_takeover
TXN000000368212,2025-07-19T05:44:21+00:00,CUST0019162,CARD0070303-1,dfa61e38cda6,197.225.30.107,TRANSFER_TO_CUST0046633,transfer,GB,Sabrinastad,-34.907261,-23.312465,transfer,24.44,USD,1,money_laundering_ring
TXN000000313940,2025-09-26T22:13:09+00:00,CUST0014463,CARD0014463-1,8b59e3de22e3,16.119.150.114,MID010490,grocery,BR,Mercedesshire,-8.844099,73.651456,purchase,11.54,USD,1,geo_anomaly
TXN000000825457,2025-09-10T19:12:03+00:00,CUST0081336,CARD0081336-2,388d6031d2b4,246.175.16.211,MID008013,utilities,ES,South Michaelfort,11.870751,98.566441,purchase,5.31,USD,0,
TXN000000636419,2025-04-05T16:02:29+00:00,CUST0091354,CARD0091354-1,f9ce9984bc65,19.168.254.186,MID010195,grocery,BR,Markbury,-22.87081,62.251944,purchase,33.13,USD,0,
TXN000000382432,2025-09-20T11:52:40+00:00,CUST0054587,CARD0054587-1,ca395e5d1fbc,214.210.76.34,MID014151,grocery,GB,Lake Carmen,-44.513286,-176.875321,purchase,7.7,USD,1,geo_anomaly
TXN000000235343,2024-11-24T06:55:18+00:00,CUST0077310,CARD0077310-1,97dc7fa84605,126.65.54.81,MID002777,utilities,GB,East Chase,49.13494,76.976639,purchase,11.14,USD,1,geo_anomaly
TXN000000624030,2025-04-04T07:40:23+00:00,CUST0074805,CARD0074805-2,18e736613527,38.191.209.236,MID011667,grocery,CA,Brooksville,31.626369,-60.212727,purchase,17.14,USD,0,
TXN000000903959,2025-10-02T03:46:13+00:00,CUST0051331,CARD0051331-3,b961331e1919,204.235.169.154,MID017705,grocery,ES,Lake Shawn,54.120957,1.450565,purchase,81.79,USD,0,
TXN000000206102,2025-10-11T15:12:32+00:00,CUST0097143,CARD0097143-4,d54d6ee5611a,195.218.171.153,MID007410,restaurants,GB,Solomontown,36.956797,165.673817,purchase,3.74,USD,0,
TXN000000135344,2025-10-17T12:40:27+00:00,CUST0030042,CARD0030042-1,d8b592573c39,156.94.43.70,MID013747,electronics,BR,South Davidside,-39.497965,71.514724,purchase,9.9,USD,0,
TXN000000449156,2025-08-29T21:12:51+00:00,CUST0074726,CARD0074726-1,8f2cd480e3db,51.132.243.114,MID000731,gas_station,DE,Wongborough,29.776357,169.851102,purchase,8.31,USD,0,
TXN000000214205,2024-11-24T18:14:08+00:00,CUST0067987,CARD0017294-1,7a70930f196a,189.94.90.211,MID005897,entertainment,US,Webbport,-8.249228,-109.846116,purchase,1.0,USD,1,card_testing
TXN000000234410,2024-11-26T20:18:40+00:00,CUST0095496,CARD0095496-1,e014e994b165,91.105.183.40,MID015738,pharmacy,CA,Jasonhaven,-43.997958,16.157843,purchase,172.41,USD,0,
TXN000000316920,2025-04-27T15:00:05+00:00,CUST0045171,CARD0045171-1,d88e1f531a82,84.196.254.41,MID018678,electronics,US,East Michael,-7.98052,-149.144241,purchase,164.88,USD,0,
TXN000000740689,2025-07-13T00:24:49+00:00,CUST0087311,CARD0087311-3,86925932e74a,253.113.132.147,MID014829,entertainment,FR,South Cody,-47.821052,14.043519,purchase,8.34,USD,1,account_takeover
TXN000000161038,2025-05-03T14:52:27+00:00,CUST0045480,CARD0045480-4,483f9c5b6a4e,201.202.252.230,MID005512,restaurants,FR,Blankenshipbury,67.293744,39.447206,purchase,27.02,USD,0,
TXN000000673528,2025-10-18T04:10:06+00:00,CUST0011254,CARD0011254-1,357d3faa3032,68.33.231.200,MID011119,electronics,AU,Joechester,25.098214,68.558294,purchase,5.11,USD,1,geo_anomaly
TXN000000725029,2025-07-01T23:34:28+00:00,CUST0076366,CARD0076366-1,18d4f14bf7c7,216.1.167.166,MID002808,fashion,CA,Paynestad,68.064415,36.158308,purchase,42.1,USD,0,
TXN000000310905,2025-06-19T11:32:52+00:00,CUST0009790,CARD0009790-1,56859fd609b2,223.250.199.86,MID002541,grocery,ES,Stevenport,68.601245,133.984828,purchase,96.17,USD,0,
TXN000000956722,2025-10-01T06:15:52+00:00,CUST0084063,CARD0084063-1,ae00a7835479,95.237.184.20,MID011111,pharmacy,DE,West Javierhaven,-28.120868,-21.973468,purchase,28.77,USD,1,account_takeover
TXN000000427440,2025-09-08T14:38:39+00:00,CUST0046840,CARD0003391-2,4fd69e336225,100.134.13.62,TRANSFER_TO_CUST0087815,transfer,DE,East Amanda,25.373955,-129.30787,transfer,31.67,USD,1,money_laundering_ring
TXN000000729890,2025-06-11T12:22:52+00:00,CUST0078313,CARD0078313-2,8e6ea6fa565c,200.126.30.107,MID018873,utilities,AU,Gatesbury,36.689423,134.347426,purchase,30.16,USD,0,
TXN000000265350,2025-05-22T12:51:57+00:00,CUST0039137,CARD0039137-1,efa540c3a6e4,173.238.203.157,MID003036,utilities,AU,Lake Kimberly,14.659994,42.896589,purchase,15.22,USD,0,
TXN000000113723,2025-05-02T02:12:44+00:00,CUST0089155,CARD0089155-3,ac42eb35d769,186.56.204.25,MID017712,gas_station,BR,North Johnland,36.908605,-2.259053,purchase,47.82,USD,0,
TXN000000305738,2025-08-13T14:11:53+00:00,CUST0055035,CARD0055035-1,11a79d35c26c,63.53.33.20,MID009493,online_marketplace,FR,North Jeffreychester,-44.274494,-20.577189,purchase,51.5,USD,1,account_takeover
TXN000000048876,2025-03-28T08:15:15+00:00,CUST0097751,CARD0097751-1,d3e7fb0c3e6f,240.24.56.154,MID014633,gas_station,BR,New Luke,-19.431974,-98.414327,purchase,17.38,USD,1,geo_anomaly
TXN000000537227,2025-03-31T13:01:52+00:00,CUST0072784,CARD0072784-2,22c81dd34835,254.9.244.39,MID015702,travel,DE,North Jason,47.671141,-123.431532,purchase,28.22,USD,0,
TXN000000851994,2025-05-26T01:46:16+00:00,CUST0089105,CARD0089105-4,cc98b6fc5d9d,22.175.127.192,MID014847,entertainment,US,Meredithport,9.036617,-116.735048,purchase,157.91,USD,1,account_takeover
TXN000000769247,2025-10-25T16:27:55+00:00,CUST0060771,CARD0060771-2,48ad45144401,55.175.84.225,MID003665,fashion,BR,North Stephanieview,-19.440928,-12.909103,purchase,50.62,USD,0,
TXN000000671515,2025-08-18T00:51:53+00:00,CUST0069660,CARD0048422-1,37150d1f1001,109.125.26.67,MID000965,entertainment,DE,Rodriguezchester,-23.098486,-16.908125,purchase,1.91,USD,1,card_testing
TXN000000899266,2025-10-20T03:12:37+00:00,CUST0098169,CARD0098169-1,7110b1aaff7d,168.180.130.27,MID005876,utilities,FR,Edwardmouth,-54.659918,7.866188,purchase,68.35,USD,0,
TXN000000180584,2025-04-06T21:44:37+00:00,CUST0052316,CARD0052316-1,b0fdd75b308a,30.202.51.83,MID003797,grocery,GB,Marychester,12.55617,-71.153807,purchase,14.84,USD,0,
TXN000000425004,2025-06-21T16:41:31+00:00,CUST0040311,CARD0040311-4,82ce9e2629b7,239.249.63.66,MID016614,pharmacy,IN,Lake John,26.435205,-11.008916,purchase,17.31,USD,0,
TXN000000944158,2025-09-21T15:13:01+00:00,CUST0080828,CARD0080828-1,9194110ef401,45.232.246.160,MID003152,entertainment,IT,Port Deborahtown,-41.525468,118.267941,purchase,5.1,USD,0,
TXN000000572054,2025-09-22T12:54:45+00:00,CUST0078106,CARD0091802-1,4e37f009c492,168.79.171.102,MID000127,fashion,US,Port Kimberly,-47.063977,-6.361162,purchase,1.87,USD,1,card_testing
TXN000000685854,2025-04-28T23:11:50+00:00,CUST0055850,CARD0055850-3,ee4a4494186b,91.81.55.226,MID015396,travel,ES,West Paulastad,14.528813,-130.327497,purchase,15.5,USD,0,
TXN000000644967,2025-09-08T02:19:07+00:00,CUST0009494,CARD0038397-1,ea4faa68f6f5,91.164.3.179,MID006238,entertainment,AU,Danielton,33.818484,-22.797341,purchase,2.63,USD,1,card_testing
TXN000000050001,2025-02-10T00:58:17+00:00,CUST0066358,CARD0066358-2,5019376625e9,112.6.187.50,MID009252,utilities,CA,South Kristastad,21.151636,62.845005,purchase,12.06,USD,0,
TXN000000282905,2024-12-01T09:50:31+00:00,CUST0063706,CARD0098644-3,e4027cd00bc0,254.68.64.116,MID003763,gas_station,US,South Christophershire,-9.453757,-21.626844,purchase,1.34,USD,1,card_testing
TXN000000551834,2025-10-10T22:58:36+00:00,CUST0052913,CARD0052913-1,3a5267a7afe4,72.168.247.115,MID009088,travel,AU,New Allison,-9.195326,-136.094358,purchase,13.45,USD,0,
TXN000000077262,2025-10-04T19:15:49+00:00,CUST0010180,CARD0010180-1,a16ab4f2f442,183.231.47.188,MID014647,pharmacy,CA,West Jessicaton,-59.926973,9.839967,purchase,32.39,USD,0,
TXN000000247329,2025-09-13T01:54:43+00:00,CUST0054611,CARD0054611-2,07467b1e25e6,212.94.158.202,MID016282,gas_station,FR,Lake Nicoletown,5.177056,-65.82943,purchase,7.63,USD,1,account_takeover
TXN000000771926,2025-10-19T17:52:02+00:00,CUST0024644,CARD0078180-3,d5d49a9d013e,136.4.250.204,TRANSFER_TO_CUST0027961,transfer,CA,Blevinsmouth,-5.417127,-10.523109,transfer,9.75,USD,1,money_laundering_ring
TXN000000838798,2025-05-25T16:02:45+00:00,CUST0066675,CARD0066675-1,b9a4da4d8df3,114.119.180.228,MID008555,gas_station,GB,Darrelltown,28.810383,-14.668765,purchase,57.46,USD,0,
TXN000000687215,2024-11-30T00:25:48+00:00,CUST0016767,CARD0030960-1,2283457e8bc9,42.154.124.1,MID014826,grocery,CA,Port Jimtown,13.306454,30.62912,purchase,1.65,USD,1,card_testing
TXN000000183507,2025-07-14T11:05:13+00:00,CUST0061844,CARD0061844-2,bc8b7ff7de74,142.3.181.161,MID015464,pharmacy,ES,Darlenehaven,19.969607,-37.116512,purchase,11.53,USD,0,
TXN000000557515,2025-06-22T08:12:32+00:00,CUST0050787,CARD0050787-3,026a34aac149,62.120.114.41,MID007030,gas_station,CA,Watsonmouth,3.95459,59.307626,purchase,32.6,USD,0,
TXN000000227682,2025-10-04T00:00:00+00:00,CUST0091839,CARD0091839-4,627dbf5ae5ce,132.234.83.17,MID007338,electronics,US,Whiteland,28.745313,-150.71691,purchase,18.55,USD,1,account_takeover
TXN000000829523,2025-10-27T22:14:51+00:00,CUST0010596,CARD0010596-3,2f09db7cf2be,227.226.136.47,MID010182,travel,CA,South Kaitlin,52.213821,-94.552894,purchase,26.76,USD,0,
TXN000000725760,2025-07-04T00:42:23+00:00,CUST0091290,CARD0091290-2,dba2126a1d49,30.214.235.81,MID011009,electronics,CA,Stoneside,-55.532832,91.192945,purchase,53.72,USD,1,account_takeover
TXN000000016734,2025-01-09T01:20:51+00:00,CUST0075709,CARD0075709-2,c37210a3097e,6.171.175.18,MID009818,utilities,CA,Lyonsville,-7.567654,-51.181561,purchase,14.63,USD,0,
TXN000000525858,2025-03-15T02:39:02+00:00,CUST0086118,CARD0086118-1,63c13bfb82ee,105.61.228.171,MID012179,restaurants,DE,Mcintoshburgh,-46.272767,111.636801,purchase,70.67,USD,0,
TXN000000633750,2025-02-08T10:16:10+00:00,CUST0030934,CARD0030934-2,74b0f1924870,40.195.117.84,MID000508,entertainment,FR,Moorefurt,37.248495,-40.447423,purchase,24.36,USD,0,
TXN000000079011,2025-07-18T20:21:50+00:00,CUST0002869,CARD0002869-2,e4df7d6a1285,238.129.235.217,MID014432,utilities,US,Washingtonview,-57.984535,91.582741,purchase,82.08,USD,0,
TXN000000821746,2025-06-06T15:03:26+00:00,CUST0065554,CARD0065554-1,7a59cfb68265,85.46.146.135,MID010641,entertainment,GB,Jesseport,-30.514765,-43.513646,purchase,59.77,USD,1,geo_anomaly
TXN000000912138,2025-04-21T12:35:51+00:00,CUST0084063,CARD0084063-1,3c7125695fed,250.55.171.61,MID008088,grocery,AU,Michaelport,24.31121,88.560973,purchase,38.75,USD,1,account_takeover
TXN000000929594,2025-09-13T11:50:22+00:00,CUST0095805,CARD0095805-1,0302833123f2,24.244.76.195,MID012891,gas_station,CA,Steinburgh,-11.549053,-42.086122,purchase,9.69,USD,0,
TXN000000295819,2024-11-24T17:54:10+00:00,CUST0043737,CARD0043737-1,c5476b9a1f8f,197.47.86.27,MID017213,restaurants,DE,New Ryan,61.548263,-154.207628,purchase,18.15,USD,0,
TXN000000725366,2025-10-18T01:10:02+00:00,CUST0059496,CARD0059496-2,701ef75fc046,93.134.239.69,MID004784,electronics,IT,Gravesville,17.046418,-129.829328,purchase,8.72,USD,0,
TXN000000181712,2025-10-18T15:49:28+00:00,CUST0030921,CARD0091875-2,f526b23c23c5,116.25.102.15,MID011030,grocery,BR,South Kellybury,40.732273,52.772692,purchase,2.46,USD,1,card_testing
